2Grammed_APICalls_#102,2Grammed_APICalls_#144,2Grammed_APICalls_#148,2Grammed_APICalls_#157,2Grammed_APICalls_#161,2Grammed_APICalls_#168,2Grammed_APICalls_#170,2Grammed_APICalls_#173,2Grammed_APICalls_#201,2Grammed_APICalls_#209,2Grammed_APICalls_#217,2Grammed_APICalls_#224,2Grammed_APICalls_#250,2Grammed_APICalls_#251,2Grammed_APICalls_#252,2Grammed_APICalls_#253,2Grammed_APICalls_#258,2Grammed_APICalls_#259,2Grammed_APICalls_#264,2Grammed_APICalls_#285,2Grammed_APICalls_#299,2Grammed_APICalls_#305,2Grammed_APICalls_#307,2Grammed_APICalls_#308,2Grammed_APICalls_#319,2Grammed_APICalls_#324,2Grammed_APICalls_#336,2Grammed_APICalls_#347,2Grammed_APICalls_#355,2Grammed_APICalls_#367,2Grammed_APICalls_#372,2Grammed_APICalls_#38,2Grammed_APICalls_#387,2Grammed_APICalls_#388,2Grammed_APICalls_#389,2Grammed_APICalls_#390,2Grammed_APICalls_#396,2Grammed_APICalls_#398,2Grammed_APICalls_#399,2Grammed_APICalls_#405,2Grammed_APICalls_#412,2Grammed_APICalls_#433,2Grammed_APICalls_#436,2Grammed_APICalls_#439,2Grammed_APICalls_#440,2Grammed_APICalls_#441,2Grammed_APICalls_#442,2Grammed_APICalls_#443,2Grammed_APICalls_#445,2Grammed_APICalls_#447,2Grammed_APICalls_#448,2Grammed_APICalls_#459,2Grammed_APICalls_#468,2Grammed_APICalls_#474,2Grammed_APICalls_#475,2Grammed_APICalls_#476,2Grammed_APICalls_#477,2Grammed_APICalls_#478,2Grammed_APICalls_#482,2Grammed_APICalls_#485,2Grammed_APICalls_#487,2Grammed_APICalls_#495,2Grammed_APICalls_#502,2Grammed_APICalls_#508,2Grammed_APICalls_#509,2Grammed_APICalls_#514,2Grammed_APICalls_#515,2Grammed_APICalls_#531,2Grammed_APICalls_#534,2Grammed_APICalls_#535,2Grammed_APICalls_#537,2Grammed_APICalls_#539,2Grammed_APICalls_#543,2Grammed_APICalls_#546,2Grammed_APICalls_#547,2Grammed_APICalls_#548,2Grammed_APICalls_#549,2Grammed_APICalls_#550,2Grammed_APICalls_#551,2Grammed_APICalls_#552,2Grammed_APICalls_#553,2Grammed_APICalls_#554,2Grammed_APICalls_#555,2Grammed_APICalls_#556,2Grammed_APICalls_#557,2Grammed_APICalls_#558,2Grammed_APICalls_#559,2Grammed_APICalls_#560,2Grammed_APICalls_#561,2Grammed_APICalls_#590,2Grammed_APICalls_#6,2Grammed_APICalls_#602,2Grammed_APICalls_#606,2Grammed_APICalls_#607,2Grammed_APICalls_#613,2Grammed_APICalls_#615,2Grammed_APICalls_#616,2Grammed_APICalls_#618,2Grammed_APICalls_#62,2Grammed_APICalls_#624,2Grammed_APICalls_#628,2Grammed_APICalls_#63,2Grammed_APICalls_#630,2Grammed_APICalls_#632,2Grammed_APICalls_#655,2Grammed_APICalls_#657,2Grammed_APICalls_#672,2Grammed_APICalls_#673,2Grammed_APICalls_#674,2Grammed_APICalls_#675,2Grammed_APICalls_#677,2Grammed_APICalls_#678,2Grammed_APICalls_#680,2Grammed_APICalls_#681,2Grammed_APICalls_#682,2Grammed_APICalls_#683,2Grammed_APICalls_#684,2Grammed_APICalls_#685,2Grammed_APICalls_#686,2Grammed_APICalls_#689,2Grammed_APICalls_#692,2Grammed_APICalls_#693,2Grammed_APICalls_#694,2Grammed_APICalls_#695,2Grammed_APICalls_#698,2Grammed_APICalls_#699,2Grammed_APICalls_#700,2Grammed_APICalls_#701,2Grammed_APICalls_#703,2Grammed_APICalls_#704,2Grammed_APICalls_#705,2Grammed_APICalls_#708,2Grammed_APICalls_#709,2Grammed_APICalls_#711,2Grammed_APICalls_#712,2Grammed_APICalls_#713,2Grammed_APICalls_#714,2Grammed_APICalls_#715,2Grammed_APICalls_#716,2Grammed_APICalls_#717,2Grammed_APICalls_#719,2Grammed_APICalls_#720,2Grammed_APICalls_#721,2Grammed_APICalls_#723,2Grammed_APICalls_#724,2Grammed_APICalls_#725,2Grammed_APICalls_#726,2Grammed_APICalls_#727,2Grammed_APICalls_#728,2Grammed_APICalls_#729,2Grammed_APICalls_#730,2Grammed_APICalls_#731,2Grammed_APICalls_#732,2Grammed_APICalls_#733,2Grammed_APICalls_#734,2Grammed_APICalls_#735,2Grammed_APICalls_#736,2Grammed_APICalls_#737,2Grammed_APICalls_#739,2Grammed_APICalls_#740,2Grammed_APICalls_#741,2Grammed_APICalls_#742,2Grammed_APICalls_#743,2Grammed_APICalls_#744,2Grammed_APICalls_#752,2Grammed_APICalls_#753,2Grammed_APICalls_#754,2Grammed_APICalls_#755,2Grammed_APICalls_#756,2Grammed_APICalls_#758,2Grammed_APICalls_#759,2Grammed_APICalls_#760,2Grammed_APICalls_#762,2Grammed_APICalls_#763,2Grammed_APICalls_#764,2Grammed_APICalls_#765,2Grammed_APICalls_#766,2Grammed_APICalls_#783,2Grammed_APICalls_#784,2Grammed_APICalls_#789,2Grammed_APICalls_#790,2Grammed_APICalls_#792,2Grammed_APICalls_#793,2Grammed_APICalls_#799,2Grammed_APICalls_#8,2Grammed_APICalls_#801,2Grammed_APICalls_#802,2Grammed_APICalls_#803,2Grammed_APICalls_#804,2Grammed_APICalls_#805,2Grammed_APICalls_#806,2Grammed_APICalls_#807,2Grammed_APICalls_#808,2Grammed_APICalls_#809,2Grammed_APICalls_#811,2Grammed_APICalls_#812,2Grammed_APICalls_#813,2Grammed_APICalls_#814,2Grammed_APICalls_#815,2Grammed_APICalls_#816,2Grammed_APICalls_#817,2Grammed_APICalls_#818,2Grammed_APICalls_#819,2Grammed_APICalls_#820,2Grammed_APICalls_#821,2Grammed_APICalls_#822,2Grammed_APICalls_#823,2Grammed_APICalls_#824,2Grammed_APICalls_#825,2Grammed_APICalls_#826,2Grammed_APICalls_#829,2Grammed_APICalls_#830,2Grammed_APICalls_#835,2Grammed_APICalls_#837,2Grammed_APICalls_#839,2Grammed_APICalls_#84,2Grammed_APICalls_#840,2Grammed_APICalls_#88,2Grammed_APICalls_#9,2Grammed_APICalls_#90,2Grammed_APICalls_#94,2Grammed_APICalls_#95,Active_Min,Average_Packet_Size,Avg_Bwd_Segment_Size,Avg_Fwd_Segment_Size,Bwd_IAT_Max,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Std,Flow_IAT_Max,Fwd_Header_Length2,Fwd_IAT_Max,Fwd_IAT_Mean,Fwd_IAT_Min,Fwd_IAT_Total,Fwd_Packet_Length_Std,Idle_Max,Idle_Min,Init_Win_bytes_forward,Max_Packet_Length,Packet_Length_Mean,Packet_Length_Std,Packet_Length_Variance,SYN_Flag_Count,Subflow_Bwd_Bytes,Subflow_Bwd_Packets,Subflow_Fwd_Bytes,Subflow_Fwd_Packets,Total_Length_of_Bwd_Packets,Family
0,0,0,0,0,0,2,222,0,1,5,101,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,48,0,0,0,7094224,6503,8168,3194,226371425,8168,6599,506402714,11606,359599953,169523144,107256503,428699244,4093,249050351,215081095,976678,18729,5846,7267,3605499,3,868195,744,37778,389,868195,avpass
0,18,0,0,0,0,21,1,0,3,37,0,0,0,0,0,0,0,0,11,0,0,0,21,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,17,4,0,0,6149342,6254,8091,2918,285530424,8091,5498,456175944,9195,306217531,129471830,76836872,393796308,3757,241165797,217093328,987450,17193,5645,6770,3358823,2,398179,414,35709,315,398179,AndroidDefender
0,9,0,0,0,0,1,1,0,593,575,0,0,0,0,0,0,0,1,7,0,1,0,0,48,50,0,488,24,0,0,75,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,14,36,19,0,5,16,29,0,0,0,0,0,2,519,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,1,0,1,0,0,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,488,1,0,0,6965255,6749,8871,2947,302730850,8871,6056,443210549,11588,255682493,112132603,69854810,362219351,4032,220467868,186392284,1142755,18483,6099,7276,3502147,3,609407,569,37167,393,609407,AndroidDefender
0,31,0,0,0,1,13,0,0,2,10,0,0,0,0,0,0,0,0,4,0,0,0,12,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,31,2,0,0,6023102,5919,7819,2643,267018444,7819,5236,424660463,9845,309305335,115872730,65157915,386476813,3526,252053984,218810866,889008,16337,5357,6324,3121676,2,633514,574,34801,329,633514,AndroidDefender
0,0,0,0,0,0,21,0,0,5,36,0,0,0,0,0,0,0,0,5,0,0,0,23,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,2,0,0,6661777,5079,6691,2310,239174112,6691,4713,357758056,8947,250631912,87276046,46204006,325719813,3079,256602025,230929558,689280,14332,4625,5515,2772743,2,477361,466,35337,294,477361,AndroidDefender
0,0,0,0,0,0,9,0,0,1,7,0,0,0,0,0,0,0,0,7,0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,6057993,7991,10385,3811,319367951,10385,7252,515203896,11154,347193734,152603567,91683173,428460281,5256,266531146,240356870,1356496,22349,7206,8839,4448946,2,572530,562,41496,406,572530,AndroidDefender
0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3698535,3647,4577,1597,162917859,4577,3133,251427208,5127,155141850,56569395,28263125,215566328,1879,159591206,125666772,561324,9795,3235,3707,1720285,2,199327,208,16521,166,199327,virusshield
0,0,0,0,0,0,0,96,0,13,39,34,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,1,0,0,7603666,6634,8457,3189,205229711,8457,5734,375785646,22434,239798623,119537184,63411260,300790583,4093,152581719,133113109,1270487,18239,5990,7240,3639756,2,1479570,1141,26021,664,1479570,virusshield
0,0,0,0,0,0,0,0,1,173,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,17,0,0,0,7618776,7440,9179,3947,216009309,9179,6430,389496198,8728,248949675,117950421,68386506,328051985,5389,165128404,141031061,1480781,21652,6720,8519,4127122,3,422803,420,32222,324,422803,virusshield
0,0,0,0,0,0,2216,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2207,0,0,0,0,0,0,0,8999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2350,0,0,0,1796,0,0,8888917,6959,9634,3433,277129595,9634,7479,651099064,12323,443420675,227475482,138453101,498087624,4543,284208306,265780864,1322608,22164,6270,8525,4227475,3,585898,558,33862,431,585898,android.spy.277
0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7777124,7505,10122,3042,275804954,10122,6777,434503019,33459,290754982,110914743,66979796,378428502,4179,228594536,192676500,1152737,20427,6851,8065,4111712,4,5678342,4075,36601,1073,5678342,fakeapp
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7732913,7533,9525,3660,241778697,9525,6564,428187702,9510,252916026,126354350,73207048,313657244,4724,160748649,139437673,1417314,20806,6767,8237,4043378,2,636061,578,32549,355,636061,fakeapp
0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,4265775,5942,8129,2311,178479048,8129,5284,299482807,11240,190362703,86356686,52092645,272318072,3126,149006098,119232494,933974,16069,5415,6398,3319050,2,624662,565,22791,386,624662,fakejoboffer
0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6447059,6318,8449,2563,200388992,8449,5597,339694652,8294,215924380,101622840,60151193,291091781,3391,168257884,146671169,991819,16944,5781,6756,3513366,3,496394,451,26928,299,496394,fakejoboffer
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5884482,6746,8336,3527,227704177,8336,6432,559467257,9742,395064885,239992551,166518666,452459949,4547,184479096,161864346,1189661,19394,6123,7599,3790620,2,532645,509,38743,347,532645,fakeav
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5902637,6570,8292,3159,222719809,8292,6507,510251413,8366,353367098,192616175,124896823,410365372,3862,234696561,212553421,1002257,18813,5954,7346,3736843,3,394141,406,37482,300,394141,fakeav
0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7805841,8616,11121,4320,330308555,11121,9215,677950642,12959,447769358,209760454,108846778,526269641,5488,319615762,293170567,1360093,25742,7787,9983,5032366,4,521423,543,52179,425,521423,fakeav
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6157523,6372,8142,3106,288630178,8142,6366,636575039,9322,418345131,244688682,166039068,471709340,3925,250698108,231646999,1143525,18462,5788,7224,3584042,2,498439,480,36334,327,498439,fakeav
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3369178,4122,5313,2233,200319301,5313,4127,410253554,138433081,270086265,145116042,88426214,311435408,2896,167853125,149428411,766922,12889,3698,4909,2373049,2,225211,257,23578,230,225211,penetho
